id,booking_id,user_id,vendor_id,service_id,rating,comment,created_at,updated_at
717,391,48,25,546,4,Nice work. Professional approach and good quality.,2025-04-12 03:56:07,2025-04-12 03:56:07
718,524,55,25,546,3,Decent work. Nothing exceptional but job was done.,2025-08-07 12:56:38,2025-08-07 12:56:38
719,942,77,25,546,4,Happy with the service. Completed properly. Would recommend.,2025-03-24 01:45:49,2025-03-24 01:45:49
720,132,34,25,547,5,"Perfect service! Courteous, skilled, and finished on time.",2024-12-16 21:59:38,2024-12-16 21:59:38
721,889,75,25,547,5,Highly professional! Exceeded expectations. Best service!,2024-06-20 20:35:02,2024-06-20 20:35:02
722,788,69,25,549,5,Highly professional! Exceeded expectations. Best service!,2024-05-03 19:29:15,2024-05-03 19:29:15
723,48,30,25,551,4,Happy with the service. Completed properly. Would recommend.,2025-01-21 12:17:36,2025-01-21 12:17:36
724,250,41,25,553,4,Nice work. Professional approach and good quality.,2025-08-03 01:31:44,2025-08-03 01:31:44
725,878,74,25,553,3,Service was fine. Professional but quality could be better.,2024-11-04 08:37:40,2024-11-04 08:37:40
726,335,45,25,554,5,Amazing experience! Did a fantastic job. Very satisfied.,2024-08-01 15:02:53,2024-08-01 15:02:53
727,366,46,25,555,4,Nice work. Professional approach and good quality.,2025-01-15 03:27:34,2025-01-15 03:27:34
728,787,69,25,555,5,Highly professional! Exceeded expectations. Best service!,2024-12-14 18:35:50,2024-12-14 18:35:50
729,355,46,26,557,5,Outstanding work. Very punctual and quality is top-notch.,2025-02-28 01:23:32,2025-02-28 01:23:32
730,752,67,26,557,4,"Good service. Work was done well, minor delay but satisfied.",2024-06-16 01:59:55,2024-06-16 01:59:55
731,914,76,26,557,4,Very good experience. Professional and quality is good.,2025-03-28 13:39:24,2025-03-28 13:39:24
732,271,42,26,558,4,Very good experience. Professional and quality is good.,2025-07-24 01:03:40,2025-07-24 01:03:40
733,237,40,26,559,5,"Perfect service! Courteous, skilled, and finished on time.",2024-01-09 07:55:48,2024-01-09 07:55:48
734,569,57,26,559,5,Outstanding work. Very punctual and quality is top-notch.,2024-06-19 15:56:44,2024-06-19 15:56:44
735,824,71,26,560,4,Nice work. Professional approach and good quality.,2024-01-05 06:28:54,2024-01-05 06:28:54
736,592,58,26,564,1,Horrible service. Rude and incompetent. Never again!,2024-04-21 18:15:27,2024-04-21 18:15:27
737,633,60,26,565,5,Outstanding work. Very punctual and quality is top-notch.,2024-04-06 17:06:44,2024-04-06 17:06:44
738,698,64,26,565,2,Not happy. Needs to improve punctuality and quality.,2025-11-02 00:27:04,2025-11-02 00:27:04
739,643,61,26,566,5,Outstanding work. Very punctual and quality is top-notch.,2025-03-22 22:37:38,2025-03-22 22:37:38
740,608,59,26,567,5,Amazing experience! Did a fantastic job. Very satisfied.,2024-09-29 23:20:38,2024-09-29 23:20:38
741,655,62,26,567,5,Excellent service! Very professional and completed the work perfectly.,2025-05-07 11:56:28,2025-05-07 11:56:28
742,240,40,26,568,4,"Good service. Work was done well, minor delay but satisfied.",2025-07-12 19:32:32,2025-07-12 19:32:32
743,477,52,26,568,3,Decent work. Nothing exceptional but job was done.,2024-01-15 17:49:29,2024-01-15 17:49:29
744,823,71,26,568,3,Decent work. Nothing exceptional but job was done.,2024-10-03 15:51:39,2024-10-03 15:51:39
745,827,71,26,568,4,Happy with the service. Completed properly. Would recommend.,2025-04-29 14:03:53,2025-04-29 14:03:53
746,912,76,26,568,3,Satisfactory. Needs to improve attention to detail.,2024-04-24 15:15:29,2024-04-24 15:15:29
747,228,40,26,569,3,Service was fine. Professional but quality could be better.,2024-01-18 02:54:02,2024-01-18 02:54:02
748,598,59,26,570,3,Decent work. Nothing exceptional but job was done.,2024-01-13 11:46:09,2024-01-13 11:46:09
749,445,51,26,571,4,Very good experience. Professional and quality is good.,2025-11-14 16:56:52,2025-11-14 16:56:52
750,597,59,26,571,4,Nice work. Professional approach and good quality.,2025-10-19 12:12:02,2025-10-19 12:12:02
751,12,2,26,573,5,Excellent service! Very professional and completed the work perfectly.,2025-06-22 00:47:46,2025-06-22 00:47:46
752,103,33,26,573,3,Decent work. Nothing exceptional but job was done.,2024-10-13 18:39:28,2024-10-13 18:39:28
753,826,71,26,573,4,Nice work. Professional approach and good quality.,2025-04-30 04:25:03,2025-04-30 04:25:03
754,110,33,26,574,4,Very good experience. Professional and quality is good.,2024-09-04 15:44:33,2024-09-04 15:44:33
755,332,45,26,575,5,Outstanding work. Very punctual and quality is top-notch.,2024-12-04 22:21:01,2024-12-04 22:21:01
756,344,45,26,575,5,Outstanding work. Very punctual and quality is top-notch.,2024-11-29 17:09:30,2024-11-29 17:09:30
757,648,61,26,575,2,Not happy. Needs to improve punctuality and quality.,2024-02-21 14:28:17,2024-02-21 14:28:17
758,278,42,26,577,4,"Good service. Work was done well, minor delay but satisfied.",2024-05-10 14:16:00,2024-05-10 14:16:00
759,874,74,26,577,5,Highly professional! Exceeded expectations. Best service!,2025-10-20 03:47:05,2025-10-20 03:47:05
760,557,57,26,579,5,Amazing experience! Did a fantastic job. Very satisfied.,2024-07-03 16:03:09,2024-07-03 16:03:09
761,546,56,26,580,5,Outstanding work. Very punctual and quality is top-notch.,2024-12-25 08:58:10,2024-12-25 08:58:10
762,795,70,26,580,5,Highly professional! Exceeded expectations. Best service!,2024-09-14 06:15:06,2024-09-14 06:15:06
